"SourcePostId","Type","Name","Username","Tweet ID (click to view url)","Retweets","Comments","Favorites","Is Retweet?","Date","Tweet Text","Author Followers","Author Friends","Author Favorites","Author Statuses","Author Bio","Author Image","Author Location","Author Verified","Tweet Source","Status URL"
,Post,Marcio,MarcioMR22,1854364487970664951,,,13,no,2024-11-06 21:25:21,@folha Não desmataram queimaram mesmo,5429,6271,13,48333,Economista Cristão Libertário. Defensor das liberdades individuais livre mercado e propriedade privada. Armamentista carnívoro e Rubro-negro ❤️🖤,https://pbs.twimg.com/profile_images/1847303211910123521/I9RQW2sy_normal.jpg,Armação dos Búzios Brasil,no,Twitter for iPhone,https://www.twitter.com/MarcioMR22/status/1854364487970664951
,Post,Cesar Lima,CesarLima780458,1854363316824518961,,,2,no,2024-11-06 21:20:41,@CNNBrasil É porque queimou quase tudo ninguém precisa desmatar mais...,724,711,2,2154,Advogado especialista em Direito Eleitoral Administrativo e Constitucional Colunista da Revista Esmeril e escritor.,https://pbs.twimg.com/profile_images/1815997353058299904/FRRoINvX_normal.jpg,Sorriso Brasil,no,Twitter for Android,https://www.twitter.com/CesarLima780458/status/1854363316824518961
,Post,Julio Teixeira!,jctm1,1854315772220158395,1,,2,no,2024-11-06 21:11:46,obvio.o que foi queimado não pode ser desmatado.vocês devem achar que o povo é um bando de idiotas sem cerebro iguais a vocês proprios.não somos idiotas nem fingimos ser por conta de verba de lei de incentivo,3692,1307,2,412750,vascaíno gente boa.feliz com a família e os amigos que tenho e com os inimigos que não tenho. quer me enganar me dá pudim de leite moça.,https://pbs.twimg.com/profile_images/1846977007667580928/fynAgkO9_normal.jpg,niteroi rj,no,Twitter Web App,https://www.twitter.com/jctm1/status/1854315772220158395
,Post,Marcelo Mendes 🦊,mendesmarcelos,1854360917481341287,,,3,no,2024-11-06 21:11:09,@menezes_barboza mas sobrou algo para desmatar depois de tantas queimadas???,191,1212,3,15578,Pai rock´n roll na veia games antigos tecnologia universo DC / Marvel e baterista aposentado 😁 . @Cruzeiro sempre!,https://pbs.twimg.com/profile_images/1466835371644407818/k4Q4t9lj_normal.jpg,BH MG Brazil,no,Twitter Web App,https://www.twitter.com/mendesmarcelos/status/1854360917481341287
,Post,Arrasca,shflaw,1854356611831398780,,,3,no,2024-11-06 20:54:03,@CNNBrasil Claro os incêndios destruíram tudo. Não tem o que desmatar,1378,2485,3,195335,,https://pbs.twimg.com/profile_images/1344543533357801472/vOJnmy2H_normal.jpg,Calgary Alberta,no,Twitter for Android,https://www.twitter.com/shflaw/status/1854356611831398780
,Post,nocts,Marcelonocts,1854353765798711311,,1,3,no,2024-11-06 20:42:44,@GloboNews @AlineMidlej Claro tudo pegou fogo não tem o que desmatar 🤷‍♂️,8,186,3,111,,https://pbs.twimg.com/profile_images/1831642031094947840/TslixJ1h_normal.jpg,,no,Twitter for Android,https://www.twitter.com/Marcelonocts/status/1854353765798711311
,Post,Alex Osório ,Ninguem,1854353026821075316,,2,10,no,2024-11-06 20:39:48,Passando em frente ao Assai da aug. Montenegro que tá pra ser inaugurado e me veio um pensamento de o quanto esses atacadistas são desmatam pra construir seus atacarejos e não deixam uma árvore sequer nos terrenos o Assai por ex metendo asfalto em td e não tem árvore,8901,1870,10,237212,Me seguiu = gostoso,https://pbs.twimg.com/profile_images/1734908995645616129/i-VN42RL_normal.jpg,Belém - Pará / Brasil,no,Twitter for iPhone,https://www.twitter.com/Ninguem/status/1854353026821075316
,Post,Giovanna,GPDolly11,1854351683674914835,,2,32,no,2024-11-06 20:34:28,@folha Pergunta séria : como desmatar uma área que já foi queimada ?,1188,2157,32,56263,🤣🤣🤣 voltei voltei,https://pbs.twimg.com/profile_images/1800387450067374080/V2cyFiM8_normal.jpg,,no,Twitter for iPhone,https://www.twitter.com/GPDolly11/status/1854351683674914835
,Post,Bier,Mandruvaz,1854350534029029832,,,3,no,2024-11-06 20:29:54,@GloboNews Não dá pra desmatar o que tá pegando fogo.,1911,2527,3,7789,Médico Biólogo.  Cervejeiro Churrasqueiro.  Patriota Anti-Woke.  Perfil em que todas as opiniões tem linguagem obscena e não deveria ser visto por ninguém.,https://pbs.twimg.com/profile_images/1854326575929720832/CEEZe9_c_normal.jpg,United States,no,Twitter for Android,https://www.twitter.com/Mandruvaz/status/1854350534029029832
,Post,FãDo🦋🅱️✝️ |Fan Account,FDoSbt1,1854350262367907862,,1,2,no,2024-11-06 20:28:49,@Rockwittiman88 A revolução industrial. Desmataram o planeta inteiro em nome da evolução e agora a gente tá vendo enchentes no RS enchentes na Espanha a temperatura da terra só aumenta,389,306,2,39098,Novelas  Fan Account (previnir é melhor do que remediar),https://pbs.twimg.com/profile_images/1481351939711508484/IJRwLkzh_normal.jpg,,no,Twitter Web App,https://www.twitter.com/FDoSbt1/status/1854350262367907862
,Post,Paulo Fassbinder,PauloFass1976,1854348874703335455,,,1,no,2024-11-06 20:23:18,@Metropoles Diminuiu o desmatamento! Queimou quase tudo! Não têm o que desmatar!,66,102,1,685,,https://pbs.twimg.com/profile_images/1783178833882931200/rVy-1ul3_normal.jpg,,no,Twitter Web App,https://www.twitter.com/PauloFass1976/status/1854348874703335455
,Post,MarceloSP🦑🐀💰🇧🇷,ExtremeRightBR,1854348229942329661,1,,1,no,2024-11-06 20:20:44,@LulaOficial A cada 5 minutos tem uma nova mentira contada pelo chefe e replicada por todos os membros do governo. Agora eles queimam para desmatar desmatamento acompanhado de poluição https://t.co/DzsFIFsK7O,1231,1636,1,6870,No matter people's sexual orientation political side race or social class what really matters is moral virtue unfortunately a rare quality in leftists.,https://pbs.twimg.com/profile_images/1758565575721144320/TGPtR99e_normal.jpg,South Houston TX,no,Twitter for Android,https://www.twitter.com/ExtremeRightBR/status/1854348229942329661
,Post,Fábio,FabioNunes1986,1854346151358501162,,,2,no,2024-11-06 20:12:29,@pedrorousseff Depôs de desmatamentos recordes agora com a chegada das chuvas é óbvio que o desmatamento reduz afinal em muitas áreas fica impossível desmatar devido às chuvas.Nada de mais absolutamente nenhuma medida feita pelo presidiário de 9 dedos.🤡🤡🤡,33,91,2,1208,Cristão pai de família ex-militar do exército(hj sinto vergonha por ter vestido essa farda) patriota que tem nojo da esquerda e dos esquerdistas.,https://pbs.twimg.com/profile_images/1852688997174108160/fnxQe89p_normal.jpg,Campo Grande Brazil,no,Twitter for Android,https://www.twitter.com/FabioNunes1986/status/1854346151358501162
,Post,Matias Bottura Holz,MatiasHolz,1854344900931637739,,,2,no,2024-11-06 20:07:31,@marcia_ssi @LulaOficial Não sobrou muito pra desmatar... O fogo levou geral,4,23,2,59,Nada a declarar,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,no,Twitter for Android,https://www.twitter.com/MatiasHolz/status/1854344900931637739
,Post,Seu Martinho,seumartinho,1854343317376409911,,,1,no,2024-11-06 20:01:13,@GloboNews Claro queimadas bateram recorde o que sobra pra desmatar?,92,86,1,2348,Ê mundão véio.,https://pbs.twimg.com/profile_images/1846198551765786624/6QrBokxh_normal.jpg,,no,Twitter Web App,https://www.twitter.com/seumartinho/status/1854343317376409911
,Post,Explora,ExploraNoticias,1854343049763021008,,,1,no,2024-11-06 20:00:09,🟠FATO! | Desmatamento na Amazônia cai 306% a menor taxa em 9 anos informa o Inpe. Um detalhe que o Inpe esquece de informar... desmatar o quê se tudo está sendo queimado? E a enganação continua. Quem lucra com isso?Notícias Selic Nikolas Bitcoin Banco Central Campos Neto https://t.co/aEEbzbt9te,1886,186,1,16606,Notícias do Brasil e do mundo Conteúdos relevantes e irrelevantes Tudo rápido dinâmico e o mais ácido possível Aqui não existe imparcialidade com a esquerda,https://pbs.twimg.com/profile_images/1617232270586257415/6oZhGblw_normal.jpg,São Paulo Brasil,no,Twitter Web App,https://www.twitter.com/ExploraNoticias/status/1854343049763021008
,Post,Criação de Hilleman,gustavo_barreto,1854342171974881583,,,1,no,2024-11-06 19:56:40,@capivara_leiga @Metropoles Tinha pegado fogo. Não sobrou pra desmatar.,474,851,1,13373,Correlação não implica em causalidade.  Disclaimer: Os pontos de vista aqui apresentados são apenas meus. Eu não falo em nome de nenhuma instituição.,https://pbs.twimg.com/profile_images/1372260015906643970/pE7UGtWC_normal.jpg,,no,Twitter for Android,https://www.twitter.com/gustavo_barreto/status/1854342171974881583
,Post,Rafa🇧🇷,Rafa_pboltz,1854340355396702304,,,1,no,2024-11-06 19:49:27,@CNNBrasil Queimou tanto que sobrou pouco para desmatar,35,116,1,925,O certo é sempre certo. Não importa que todos façam errado.,https://pbs.twimg.com/profile_images/1610773033240739842/Tbm-QI0V_normal.jpg,,no,Twitter for iPhone,https://www.twitter.com/Rafa_pboltz/status/1854340355396702304
,Post,Alexandre Melo 🇧🇷,Alexand50591353,1854338925805924635,,,2,no,2024-11-06 19:43:46,@GloboNews Não deu para desmatar pq o fogo queimou tudo antes... essa é a realidade.,258,702,2,16739,Eleições 2022. A luta não é política é espiritual. É a luz contra as trevas o bem contra o mal.,https://pbs.twimg.com/profile_images/1759373172237844480/IMckN2Jb_normal.jpg,,no,Twitter for Android,https://www.twitter.com/Alexand50591353/status/1854338925805924635
,Post,ؘkaleb.,elmalquere,1854338853626114510,8201,285,107443,no,2024-11-06 19:43:29,vai desmatar oq se tudo já pegou fogo?,15568,10550,107443,35762,só gosto da jennie rosalía e aespa.,https://pbs.twimg.com/profile_images/1852719617564680192/8qj9aPJv_normal.jpg,gigio.,no,Twitter for Android,https://www.twitter.com/elmalquere/status/1854338853626114510
,Post,viti,djenirubyjane,1854336991397073242,,1,13,no,2024-11-06 19:36:05,óbvio que caiu não tem mais o que desmatar https://t.co/BpDv5UbMCX,319,388,13,12672,,https://pbs.twimg.com/profile_images/1853810560850169856/Fj03WF2p_normal.jpg,,no,Twitter for Android,https://www.twitter.com/djenirubyjane/status/1854336991397073242
,Post,Márcia 🇧🇷🇮🇱,marcia_ssi,1854330362756997517,2,,8,no,2024-11-06 19:09:44,Só  em agosto de 2024 foram 38.266 focos de queimada na Amazônia o maior número desde 2005.Não sobrou nada pra desmatar. 🙆‍♀️,31309,19864,8,56290,Se você estiver atravessando o inferno NÃO PARE! - Winston Churchill   DEUS VULT 🙌🙏,https://pbs.twimg.com/profile_images/1744858058369503232/xVFiBwn3_normal.jpg,EUA ,no,Twitter Web App,https://www.twitter.com/marcia_ssi/status/1854330362756997517
,Post,Hater de político,DigitalFulano,1854329025151328635,,,2,no,2024-11-06 19:04:26,@LulaOficial O desmatamento realmente diminuiu até pq é difícil desmatar uma floresta pegando fogo.Só pra efeito de curiosidade áreas de queimadas não entram na conta de desmatamento oque é realmente estranho.,49,73,2,3765,Político bom é político morto.       Aqui apoio 🇮🇱🇺🇦 Signo: dinossauro  Pronomes: ó/di/o  Gênero: geladeira eletrolux,https://pbs.twimg.com/profile_images/1852129966395199488/AWk6KhD3_normal.jpg,Ohio USA,no,Twitter for Android,https://www.twitter.com/DigitalFulano/status/1854329025151328635
,Post,Julio Teixeira!,jctm1,1854328735798788478,,,2,no,2024-11-06 19:03:17,@CNNBrasil não dá pra desmatar o  que já foi queimado,3692,1307,2,412915,vascaíno gente boa.feliz com a família e os amigos que tenho e com os inimigos que não tenho. quer me enganar me dá pudim de leite moça.,https://pbs.twimg.com/profile_images/1846977007667580928/fynAgkO9_normal.jpg,niteroi rj,no,Twitter Web App,https://www.twitter.com/jctm1/status/1854328735798788478
,Post,Richard,Rychardel,1854326968986095697,1,,83,no,2024-11-06 18:56:15,@CNNBrasil Não tem como desmatar aquilo que o fogo queimou.,7,85,83,3136,,https://pbs.twimg.com/profile_images/1366796260313866248/qMfPpX8j_normal.jpg,,no,Twitter for Android,https://www.twitter.com/Rychardel/status/1854326968986095697
,Post,Portal do Holanda,portaldoholanda,1854325588623851774,,,6,no,2024-11-06 18:50:46,Desmatamento na Amazônia cai 306% com menor área desmatada desde 2013 https://t.co/H8aWYHnpPv,68723,5269,6,188276,Portal de Notícias do Amazonas e do mundo! Segue a gente no @portaldoholanda + 15 Milhão no Facebook,https://pbs.twimg.com/profile_images/1549123739043958784/omt19co9_normal.jpg,Manaus,no,Hootsuite Inc.,https://www.twitter.com/portaldoholanda/status/1854325588623851774
,Post,Augusto,Augusto_tm3,1854324103693353090,,,3,no,2024-11-06 18:44:52,@GloboNews Logico nao tem como desmatar o que ja pegou fogo https://t.co/QyxYB5QEFM,412,2045,3,20563,,https://pbs.twimg.com/profile_images/1767844802266112000/65l7mLPz_normal.jpg,,no,Twitter for iPhone,https://www.twitter.com/Augusto_tm3/status/1854324103693353090
,Post,Lascataxados com L,NotaZero,1854313629799096555,,,3,no,2024-11-06 18:03:15,@pedrorousseff Se queimou td não tem o que desmatar!,1215,1104,3,28820,Receba em dobro tudo aquilo que você me deseja.,https://pbs.twimg.com/profile_images/1784376061582610432/OOj6SRcD_normal.jpg,,no,Twitter for Android,https://www.twitter.com/NotaZero/status/1854313629799096555
,Post,Avisos™,avisoignorado,1854312785955389527,1,,29,no,2024-11-06 17:59:54,@Metropoles não deu pra desmatar pq queimou foi tudo,114,96,29,387,conversas,https://pbs.twimg.com/profile_images/1854531937710284801/H1n9Ovu__normal.png,internet,no,Twitter for Android,https://www.twitter.com/avisoignorado/status/1854312785955389527
,Post,Marcos andre santana galvao,Marcos_sg4,1854312493503377436,,,1,no,2024-11-06 17:58:44,@InfoAmazoniaBR @jullieepereira @Report4theWorld @GroundTruth Claro! Se tá tudo queimado vai desmatar o que ?,6,86,1,9,,https://pbs.twimg.com/profile_images/1844112060583464960/P7ke8pb0_normal.jpg,,no,Twitter for iPhone,https://www.twitter.com/Marcos_sg4/status/1854312493503377436
,Post,Nilto Tatto 🍀 O Ambientalista no Congresso 🇧🇷,NiltoTatto,1854311925288685603,5,3,10,no,2024-11-06 17:56:29,Apesar das queimadas de agosto e setembro houve redução de 30% do total de área desmatada entre as duas temporadas fruto de um trabalho sério e dedicado mesmo enfrentando ações criminosas. Mérito do governo Lula e da ministra Marina Silva bem como de todo sistema ambiental… https://t.co/REQVWFBVza,25697,4154,10,42750,Ambientalista e deputado federal PT/SP  Por um Brasil justo e sustentável  Baseado na igualdade  e no respeito a todas formas de vida.,https://pbs.twimg.com/profile_images/1589989538872557569/aCYVLfnb_normal.jpg,São Paulo,no,Twitter for iPhone,https://www.twitter.com/NiltoTatto/status/1854311925288685603
,Post,Marcelo Mendes 🦊,mendesmarcelos,1854306401906257923,1,,3,no,2024-11-06 17:34:32,@Metropoles faz sentido.... as queimadas nao deixaram muita coisa   para desmatar... 😎,191,1212,3,15578,Pai rock´n roll na veia games antigos tecnologia universo DC / Marvel e baterista aposentado 😁 . @Cruzeiro sempre!,https://pbs.twimg.com/profile_images/1466835371644407818/k4Q4t9lj_normal.jpg,BH MG Brazil,no,Twitter Web App,https://www.twitter.com/mendesmarcelos/status/1854306401906257923
,Post,Alexandre Moreira,moreiralex1,1854299560316699080,,1,6,no,2024-11-06 17:07:21,@folha É difícil desmatar quando a floresta foi quase dizimada pelas queimadas que o atual governo não fez questão alguma de combater.,58,208,6,8416,Neste perfil os tweets e as mídias que os acompanham são usados apenas para agregar valor ao discurso público. Venho em #paz,https://pbs.twimg.com/profile_images/1619449487163887616/aJMhNg9H_normal.jpg,,no,Twitter for Android,https://www.twitter.com/moreiralex1/status/1854299560316699080
,Post,val,valgoncalves3l,1854299239381184891,2,1,14,no,2024-11-06 17:06:04,@Metropoles Nao tem como desmatar o que está queimando. Já que queimada não entra nos números do desmatamento 🙄,210,300,14,4827,,https://pbs.twimg.com/profile_images/1843781980170670080/tLpIQcpk_normal.jpg,Canadá,no,Twitter for Android,https://www.twitter.com/valgoncalves3l/status/1854299239381184891
,Post,Conexão Planeta,conexaoplaneta,1854244879305523623,,,1,no,2024-11-06 13:30:04,Organização 'De Olho No Material Escolar' é liderada por ex-executivo da indústria de #agrotóxicos que nega impacto do #desmatamento da #Amazônia pela #pecuária e ainda diz que poema de Ferreira Gullar é negativo para o #agro 🚜🐄📚😡 https://t.co/BeuAxXWsmM,6543,363,1,22324,Site de jornalismo independente que tem como foco notícias reportagens e reflexões sobre questões da sustentabilidade ambiental e social,https://pbs.twimg.com/profile_images/630188409001275392/hGcek8zT_normal.jpg,São Paulo Brasil,no,Buffer,https://www.twitter.com/conexaoplaneta/status/1854244879305523623
,Post,luiza ☭ 🇵🇸,bahluizinha,1854231556748976359,,,4,no,2024-11-06 12:37:07,O horror que tá sendo isso aqui!! em um final de semana desmataram pra um caralho os bichos desesperados as pessoas desesperadas UMA FUCKING ENCHENTE DEVASTADORA ACONTECEU EM MENOS DE 6 MESES ÓDIO ÓDIO ÓDIO VAI SER O MOTOR DESSA LUTA!,239,399,4,4277,comu 🤝 femi          nista,https://pbs.twimg.com/profile_images/1680655692129005568/m3dby963_normal.jpg,,no,Twitter for Android,https://www.twitter.com/bahluizinha/status/1854231556748976359
,Post,nem sagaz nem idiota,yassogoodd,1854218192765231409,,,1,no,2024-11-06 11:44:01,brsileiro nos eua torcendo pelo trump? Mas é uma arvore a favor do desmatamento mesmo,103,59,1,412,i’m a catch 🚨,https://pbs.twimg.com/profile_images/1845636068969717762/XLa-RV44_normal.jpg,,no,Twitter for iPhone,https://www.twitter.com/yassogoodd/status/1854218192765231409
,Post,MRD,www_partyanimal,1854213615341232388,,,6,no,2024-11-06 11:25:50,Ser brasileiro e ser a favor do trump é exatamente igual a ser uma arvore a favor do desmatamento. O trump não quer vcs no país dele não viu meus lindos acordem❤️,90,68,6,526,fofoqueira,https://pbs.twimg.com/profile_images/1851024863248494592/GwbJoxfe_normal.jpg,,no,Twitter for iPhone,https://www.twitter.com/www_partyanimal/status/1854213615341232388
,Post,Nexo Jornal,NexoJornal,1854207629985517620,,,4,no,2024-11-06 11:02:03,#AcessoLivre | Estudo colaborativo analisou comportamento de espécies com base em mais de dois milhões de fotos. Resultados apontam riscos causados por iluminação artificial e desmatamento. https://t.co/M1PP68vhLD,543985,121,4,55171,Jornal digital por assinatura que contextualiza e explica as notícias mais importantes do Brasil e do mundo,https://pbs.twimg.com/profile_images/1196618640587677696/86EHvQd2_normal.jpg,Sao Paulo Brazil,no,dlvr.it,https://www.twitter.com/NexoJornal/status/1854207629985517620
